Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Consumer Services,5555 Media Agencies,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5555 Media Agencies,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5555 Media Agencies,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5555 Media Agencies,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5555 Media Agencies,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5555 Media Agencies,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5555 Media Agencies,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5555 Media Agencies,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5555 Media Agencies,Freelancer as part of,S19-01,II,Percentage of freelancers in relation to total number of staff including both FTEsstaff and freelancers,2,Governance
Consumer Services,5555 Media Agencies,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Consumer Services,5555 Media Agencies,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Consumer Services,5557 Publishing,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5557 Publishing,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5557 Publishing,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5557 Publishing,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5557 Publishing,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5557 Publishing,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5557 Publishing,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5557 Publishing,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5557 Publishing,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5557 Publishing,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5557 Publishing,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5557 Publishing,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5557 Publishing,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5557 Publishing,Freelancer as part of,S19-01,II,Percentage of freelancers in relation to total number of staff including both FTEsstaff and freelancers,2,Governance
Consumer Services,5557 Publishing,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Consumer Services,5557 Publishing,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Consumer Services,5557 Publishing,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5557 Publishing,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Consumer Services,5557 Publishing,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-04 III Waste effluent water in cubic meters,0,Environmental
Consumer Services,5557 Publishing,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Consumer Services,5557 Publishing,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5751 Airlines,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5751 Airlines,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5751 Airlines,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5751 Airlines,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5751 Airlines,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5751 Airlines,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5751 Airlines,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5751 Airlines,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5751 Airlines,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5751 Airlines,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5751 Airlines,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5751 Airlines,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5751 Airlines,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Consumer Services,5751 Airlines,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5751 Airlines,Load Factor,E21-05,II,Revenue passenger km/Available Seat km,2,Governance
Consumer Services,5751 Airlines,Fuels,E30-01,II,Expenditure for fuels total in monetary terms i.e. currency,0,Environmental
Consumer Services,5751 Airlines,Passenger,E38-01,II,CO2 emissions per passenger/kmE38-02 II Carbon monoxide emissions per passenger/kmE38-03 II Unburned hydrocarbon (UHC) emissions per passenger/km,2,Governance
Consumer Services,5751 Airlines,Critical Incidents,V27-02,II,"Total costs due to critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) as apercentage of revenue",1,Social
Consumer Services,5751 Airlines,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5751 Airlines,Fuels,E30-03,III,Percentage of total fuel consumed comprising renewable fuels,0,Environmental
Consumer Services,5751 Airlines,Utilisation,V13-08,III,Percentage of utilisation of fleet of airplanes in paid work for charter or rent inrelation to total theoretical utilisationV13-09 III Percentage of utilisation of fleet of airplane in use by the company in relation tototal theoretical utilisation,2,Governance
Consumer Services,5751 Airlines,Average age of,V21-06,III,Average age of aircrafts in yearsMaterial,2,Governance
Consumer Services,5751 Airlines,Critical Incidents,V27-01,III,"Total number of critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) inrelation to the total number of clients",1,Social
Consumer Services,5751 Airlines,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5752 Gambling,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5752 Gambling,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5752 Gambling,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5752 Gambling,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
