Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Consumer Goods,Toys,End of Product,E09-02,III,"Percentage of total product output in terms of revenue eligible for remanufactureLifecycle or re-conditioning processesE09-03 III Percentage of total product output in terms of revenue which is reused in themanufacturing process, sold or donated to third partiesE09-04 III Degree to which products (on average) can be recycled calculated as apercentage of all materials usedE09-05 III Degree to which products (on average) can be recycled calculated as apercentage of all associated material costs",2,Governance
Consumer Goods,Toys,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Goods,Toys,Eco-Design,E13-03,III,Use of hazardious material - Amount of mercury used in productsE13-04 III Use of hazardous material - Amount of PVC used in productsE13-05 III Use of hazardous material - Amount of bromated flame retardants (BFRs) used inproductsE13-07 III Use of hazardous material - Amount of polycyclic aromatic hydrocarbons (PAHs)used in products,0,Environmental
Consumer Goods,Toys,Environmental,E33-01,III,Number of sites with ISO 14001 certification / number of total sitesCompatibilityE33-02 III Percentage of revenue from eco-labeledproducts (www.eco-label.com),0,Environmental
Consumer Goods,Toys,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Goods,Toys,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Goods,Clothing & Accessories,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Goods,Clothing & Accessories,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Goods,Clothing & Accessories,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Goods,Clothing & Accessories,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Goods,Clothing & Accessories,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Goods,Clothing & Accessories,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,Clothing & Accessories,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,Clothing & Accessories,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Goods,Clothing & Accessories,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Goods,Clothing & Accessories,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Goods,Clothing & Accessories,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,Clothing & Accessories,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,Clothing & Accessories,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Goods,Clothing & Accessories,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Consumer Goods,Clothing & Accessories,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Goods,Clothing & Accessories,"Sustainable, Organic &",E31-05,II,Percentage of textiles certified according to recognised certification schemes forFair Trade Products sustainable textiles (Global Organic Textile Standard),0,Environmental
Consumer Goods,Clothing & Accessories,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Consumer Goods,Clothing & Accessories,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Consumer Goods,Clothing & Accessories,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Consumer Goods,Clothing & Accessories,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Consumer Goods,Clothing & Accessories,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Goods,Clothing & Accessories,Emissions to Water,E03-09,III,TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 1E03-10 III TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 2,0,Environmental
Consumer Goods,Clothing & Accessories,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-03 III Groundwater consumption in m³E28-04 III Waste effluent water in cubic meters,0,Environmental
Consumer Goods,Clothing & Accessories,Environmental,E33-01,III,Number of sites with ISO 14001 certification / number of total sitesCompatibility,0,Environmental
Consumer Goods,Clothing & Accessories,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Goods,Footwear,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Goods,Footwear,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Goods,Footwear,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Goods,Footwear,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Goods,Footwear,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Goods,Footwear,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,Footwear,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,Footwear,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Goods,Footwear,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Goods,Footwear,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Goods,Footwear,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,Footwear,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,Footwear,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Goods,Footwear,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Consumer Goods,Footwear,Health & Safety,S05-01,II,Total spending on product safety corporateAspects of Products,1,Social
Consumer Goods,Footwear,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Consumer Goods,Footwear,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Consumer Goods,Footwear,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Consumer Goods,Footwear,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Goods,Footwear,Emissions to Water,E03-09,III,TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 1E03-10 III TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 2,0,Environmental
Consumer Goods,Footwear,Environmental,E33-01,III,Number of sites with ISO 14001 certification / number of total sitesCompatibility,0,Environmental
Consumer Goods,Footwear,Health & Safety,S05-02,III,Percentage of total products sold or shipped corporate subject to product recallsAspects of Products for safety or health reasons,1,Social
Consumer Goods,Footwear,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Goods,Personal Products,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Goods,Personal Products,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Goods,Personal Products,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Goods,Personal Products,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
